1.0, -6.48738398767e-17
0.985, -0.325187812685
0.97, -0.532332011934
0.955, -0.484449282074
0.94, -0.425666530307
0.925, -0.409241180448
0.91, -0.395315219531
0.895, -0.380169586594
0.88, -0.361878773114
0.865, -0.345239448032
0.85, -0.328102861588
0.5, 0.0100367958401
0.15, 0.33182508583
0.135, 0.346479445217
0.12, 0.361623931943
0.105, 0.378003048433
0.09, 0.397378239797
0.075, 0.415655932792
0.06, 0.420377655909
0.045, 0.399256523288
0.03, 0.346481347306
0.015, 0.240698972784
0.0, 6.87238100288e-17
