1.0, -3.18912349868e-17
0.985, -0.157406380064
0.97, -0.341347962573
0.955, -0.475458505858
0.94, -0.519367365573
0.925, -0.493876866386
0.91, -0.44446131847
0.895, -0.401678024534
0.88, -0.372978876047
0.865, -0.353987575434
0.85, -0.338136661421
0.5, 0.0168542675586
0.15, 0.364004686408
0.135, 0.376800594455
0.12, 0.384563287519
0.105, 0.384101989742
0.09, 0.374500292557
0.075, 0.354755670542
0.06, 0.325844961357
0.045, 0.287367053401
0.03, 0.231291342989
0.015, 0.138437527324
0.0, 3.73036922224e-17
