1.0, -4.46296116166e-17
0.985, -0.230000886856
0.97, -0.456476775422
0.955, -0.526147450131
0.94, -0.47867750214
0.925, -0.423359415992
0.91, -0.394085374799
0.895, -0.378885088847
0.88, -0.364404218369
0.865, -0.348180154487
0.85, -0.331462691972
0.5, 0.0127378762775
0.15, 0.340081061108
0.135, 0.357095357164
0.12, 0.374880049852
0.105, 0.391111984125
0.09, 0.401566268792
0.075, 0.399480391342
0.06, 0.378915610185
0.045, 0.341225939069
0.03, 0.286726728531
0.015, 0.183970188953
0.0, 5.09578532664e-17
