1.0, 1.0
0.688116506293, 0.99
0.495882230147, 0.98
0.429871115963, 0.97
0.425455267097, 0.96
0.430393653145, 0.95
0.426231501567, 0.94
0.420648924219, 0.93
0.410129552548, 0.92
0.397644804442, 0.91
0.385089014474, 0.9
-0.0272765547852, 0.5
-0.284101056901, 0.2
-0.301171341009, 0.18
-0.317932808553, 0.16
-0.335802337564, 0.14
-0.358490397118, 0.12
-0.387028680038, 0.1
-0.406813871234, 0.08
-0.387862483121, 0.06
-0.315061430168, 0.04
-0.199823974775, 0.02
-4.97200343436e-17, 0.0
