1.0, 0.00539738955042
0.985, 0.00807227507664
0.97, 0.0107471606029
0.955, 0.012995156067
0.94, 0.0151341741273
0.925, 0.0165417985321
0.91, 0.0176456586031
0.895, 0.0180313430475
0.88, 0.0182455201604
0.865, 0.0179244896323
0.85, 0.0175649486707
0.5, 0.00119196908185
0.15, -0.0168536439823
0.135, -0.0172199151844
0.12, -0.0173517405425
0.105, -0.0174115696876
0.09, -0.0170376989503
0.075, -0.0161888051625
0.06, -0.0150077474048
0.045, -0.0130483719679
0.03, -0.0107292208492
0.015, -0.00779710438007
0.0, -0.00466782555007
