1.0, -7.55031219015e-17
0.985, -0.313253946753
0.97, -0.573079831511
0.955, -0.552705650347
0.94, -0.482591803621
0.925, -0.453812361689
0.91, -0.437806028345
0.895, -0.420842591986
0.88, -0.402252240468
0.865, -0.383551043916
0.85, -0.365051234229
0.5, 0.0100374081638
0.15, 0.369260348893
0.135, 0.385903770069
0.12, 0.403299195167
0.105, 0.422309655979
0.09, 0.442796450379
0.075, 0.459767942635
0.06, 0.461217870535
0.045, 0.433277834447
0.03, 0.372011971146
0.015, 0.25972196134
0.0, 1.35991913785e-16
