1.0, -3.24408712298e-17
0.985, -0.0975196029903
0.97, -0.217834476291
0.955, -0.340795822689
0.94, -0.44264466187
0.925, -0.506119236429
0.91, -0.527076312998
0.895, -0.513898495239
0.88, -0.480810915184
0.865, -0.441132474538
0.85, -0.403195412904
0.5, 0.025794569698
0.15, 0.376303777778
0.135, 0.371225085491
0.12, 0.361235632217
0.105, 0.346692768059
0.09, 0.327940220441
0.075, 0.304740887962
0.06, 0.275257708103
0.045, 0.235499566699
0.03, 0.179650122391
0.015, 0.102178775614
0.0, 4.60699806724e-17
