1.0, -8.53585355377e-17
0.985, -0.378556225807
0.97, -0.605783485963
0.955, -0.528621803108
0.94, -0.478882915666
0.925, -0.462328135511
0.91, -0.445612398274
0.895, -0.426768771024
0.88, -0.407472155427
0.865, -0.388666979203
0.85, -0.370120403239
0.5, 0.00920063767998
0.15, 0.372540322412
0.135, 0.389382192841
0.12, 0.406413214002
0.105, 0.424045811853
0.09, 0.443710860258
0.075, 0.465293166648
0.06, 0.48002305157
0.045, 0.467081545482
0.03, 0.409234567491
0.015, 0.295317594909
0.0, 1.6108855198e-16
