1.0, 0.00434048517655
0.985, 0.0117841277647
0.97, 0.0187695500552
0.955, 0.0253986033047
0.94, 0.0315716163973
0.925, 0.0366406926224
0.91, 0.0411175520782
0.895, 0.0446364344406
0.88, 0.0473229498425
0.865, 0.0492012148769
0.85, 0.0505172858664
0.5, -0.00139435597117
0.15, -0.0485956246486
0.135, -0.047509573427
0.12, -0.0456579725453
0.105, -0.043288892807
0.09, -0.0400158254785
0.075, -0.0356105229195
0.06, -0.0308337124289
0.045, -0.0250601242386
0.03, -0.0187165609463
0.015, -0.0119336952381
0.0, -0.00451460087693
