1.0, 0.00331534823556
0.985, 0.0156700083335
0.97, 0.0278705990669
0.955, 0.039241322212
0.94, 0.0498689951624
0.925, 0.0592379340336
0.91, 0.0671766955705
0.895, 0.0736951018541
0.88, 0.0791254185956
0.865, 0.0831037253981
0.85, 0.0857832974991
0.5, 0.00666704768712
0.15, -0.0856765369657
0.135, -0.0835056049746
0.12, -0.0801703403885
0.105, -0.0752674968952
0.09, -0.0693377811033
0.075, -0.0615676412052
0.06, -0.0524152534921
0.045, -0.0419047314679
0.03, -0.0299791063836
0.015, -0.0168325481208
0.0, -0.0028660288117
