1.0, 0.00435203889268
0.985, 0.0117755978855
0.97, 0.0187495123841
0.955, 0.0253717827247
0.94, 0.0315414120346
0.925, 0.0366106338501
0.91, 0.0410898119836
0.895, 0.0446124939576
0.88, 0.0473041371831
0.865, 0.0491879710862
0.85, 0.0505099776937
0.5, -0.00127353668111
0.15, -0.0485475447633
0.135, -0.0474688932721
0.12, -0.0456250345175
0.105, -0.0432637012542
0.09, -0.0399983617544
0.075, -0.0356001981176
0.06, -0.0308297576921
0.045, -0.0250605327928
0.03, -0.018718386147
0.015, -0.0119335113035
0.0, -0.00450339358743
