1.0, 0.00470631314193
0.985, 0.0111967136713
0.97, 0.0174734090341
0.955, 0.0235411616979
0.94, 0.0292701591394
0.925, 0.0340382538858
0.91, 0.0383132556029
0.895, 0.0417091919495
0.88, 0.0443643088085
0.865, 0.0462532901654
0.85, 0.0476235715618
0.5, 0.0018735543508
0.15, -0.044739315103
0.135, -0.0439276856574
0.12, -0.0423969711023
0.105, -0.0403841587645
0.09, -0.0375075045575
0.075, -0.0335366832423
0.06, -0.0292055004016
0.045, -0.0238742091847
0.03, -0.0179377171521
0.015, -0.0115022745888
0.0, -0.00425265054514
